user_id,user_active_degree,is_lowactive_period,is_live_streamer,is_video_author,follow_user_num,follow_user_num_range,fans_user_num,fans_user_num_range,friend_user_num,friend_user_num_range,register_days,register_days_range,onehot_feat0,onehot_feat1,onehot_feat2,onehot_feat3,onehot_feat4,onehot_feat5,onehot_feat6,onehot_feat7,onehot_feat8,onehot_feat9,onehot_feat10,onehot_feat11,onehot_feat12,onehot_feat13,onehot_feat14,onehot_feat15,onehot_feat16,onehot_feat17
15321,middle_active,0,-124,1,511,500+,589,"[100,1k)",501,250+,404,366-730,1,1,19,605,1.0,0,1,34,80,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
15403,full_active,0,1,1,378,"(250,500]",465,"[100,1k)",104,"[60,120)",1786,730+,1,2,10,765,2.0,0,0,26,108,1,3,0,1.0,1.0,0.0,0.0,0.0,0.0
15569,full_active,0,1,1,313,"(250,500]",185,"[100,1k)",117,"[60,120)",1179,730+,1,3,29,966,2.0,0,1,10,152,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0
15570,full_active,0,-124,1,186,"(150,250]",28,"[10,100)",3,"[1,5)",2587,730+,1,3,2,1159,3.0,0,1,2,399,4,4,2,1.0,0.0,0.0,0.0,0.0,0.0
15634,full_active,0,-124,1,186,"(150,250]",68,"[10,100)",25,"[5,30)",1780,730+,0,5,19,641,1.0,0,1,8,262,6,2,0,0.0,0.0,1.0,0.0,0.0,0.0
15784,full_active,0,1,1,592,500+,634,"[100,1k)",346,250+,1419,730+,1,4,9,715,3.0,0,1,8,344,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
15797,high_active,0,-124,1,72,"(50,100]",57,"[10,100)",20,"[5,30)",784,730+,1,6,2,1160,4.0,0,1,8,349,3,0,2,1.0,0.0,0.0,0.0,0.0,0.0
15909,high_active,0,1,1,515,500+,2268,"[1k,5k)",21,"[5,30)",1857,730+,1,4,2,1158,7.0,0,1,43,221,4,0,2,1.0,0.0,0.0,0.0,0.0,0.0
15985,middle_active,0,-124,1,267,"(250,500]",167,"[100,1k)",116,"[60,120)",545,366-730,1,1,19,606,1.0,0,1,0,360,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
16045,middle_active,0,-124,1,71,"(50,100]",4,"[1,10)",2,"[1,5)",1086,730+,1,5,19,592,1.0,0,1,8,200,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0
16136,high_active,0,-124,1,627,500+,73,"[10,100)",56,"[30,60)",1182,730+,1,5,29,950,1.0,0,0,7,190,1,3,0,1.0,1.0,0.0,0.0,0.0,0.0
16267,2_14_day_new,0,-124,1,16,"(10,50]",3,"[1,10)",0,0,2624,730+,1,2,10,604,2.0,0,0,1,82,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16304,high_active,0,-124,1,164,"(150,250]",7,"[1,10)",3,"[1,5)",702,366-730,0,1,2,1122,2.0,0,1,5,453,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0
16355,high_active,0,-124,1,66,"(50,100]",52,"[10,100)",36,"[30,60)",780,730+,0,5,10,200,0.0,0,1,43,221,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
16421,full_active,0,-124,0,68,"(50,100]",4,"[1,10)",3,"[1,5)",33,31-60,0,1,0,8,1.0,0,1,21,103,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16432,middle_active,0,-124,0,108,"(100,150]",6,"[1,10)",1,"[1,5)",428,366-730,0,4,19,622,1.0,0,0,15,93,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
16437,full_active,0,-124,1,117,"(100,150]",331,"[100,1k)",87,"[60,120)",850,730+,0,2,29,901,1.0,0,1,10,449,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
16446,full_active,0,-124,1,410,"(250,500]",50,"[10,100)",23,"[5,30)",915,730+,1,4,19,620,1.0,0,0,7,252,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
16450,high_active,0,-124,1,966,500+,29,"[10,100)",18,"[5,30)",1014,730+,1,6,21,673,1.0,0,0,38,139,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
16481,full_active,0,-124,1,654,500+,461,"[100,1k)",313,250+,561,366-730,0,6,31,363,0.0,0,1,34,201,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
16566,middle_active,0,-124,1,368,"(250,500]",244,"[100,1k)",243,"[120,250)",361,181-365,0,0,29,906,1.0,0,1,43,221,4,4,0,1.0,0.0,0.0,0.0,0.0,0.0
16567,high_active,0,1,1,358,"(250,500]",389,"[100,1k)",36,"[30,60)",2045,730+,1,2,2,1160,4.0,0,0,15,394,4,2,2,1.0,0.0,0.0,0.0,1.0,0.0
16617,full_active,0,-124,1,511,500+,90,"[10,100)",31,"[30,60)",1544,730+,0,5,31,381,2.0,0,0,22,412,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
16628,full_active,0,-124,1,421,"(250,500]",45,"[10,100)",45,"[30,60)",931,730+,1,1,19,637,1.0,0,1,10,373,5,2,0,1.0,0.0,1.0,0.0,0.0,0.0
16633,full_active,0,-124,1,20,"(10,50]",19,"[10,100)",7,"[5,30)",459,366-730,1,2,29,958,1.0,0,0,15,394,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0
16748,full_active,0,-124,1,101,"(100,150]",16,"[10,100)",12,"[5,30)",892,730+,1,6,10,200,0.0,0,0,28,278,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
16766,full_active,0,-124,1,149,"(100,150]",154,"[100,1k)",55,"[30,60)",1834,730+,1,1,29,931,1.0,0,0,22,123,1,3,0,1.0,0.0,0.0,1.0,1.0,0.0
16807,full_active,0,-124,1,26,"(10,50]",169,"[100,1k)",3,"[1,5)",407,366-730,0,1,10,865,0.0,0,1,34,341,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
16839,full_active,0,-124,1,202,"(150,250]",12,"[10,100)",5,"[5,30)",2611,730+,1,3,2,1180,2.0,0,0,38,139,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
16890,full_active,0,1,1,338,"(250,500]",802,"[100,1k)",336,250+,1478,730+,0,2,2,1160,4.0,0,1,43,221,4,3,2,1.0,0.0,0.0,0.0,0.0,0.0
16915,high_active,0,1,1,323,"(250,500]",247,"[100,1k)",13,"[5,30)",2124,730+,1,6,10,1096,1.0,0,0,14,26,1,3,2,1.0,0.0,0.0,0.0,0.0,0.0
17027,full_active,0,-124,0,757,500+,345,"[100,1k)",343,250+,226,181-365,1,0,31,753,0.0,0,1,9,324,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
17049,high_active,0,-124,0,14,"(10,50]",1,"[1,10)",1,"[1,5)",231,181-365,0,1,19,620,1.0,0,0,15,69,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
17055,full_active,0,-124,1,179,"(150,250]",76,"[10,100)",21,"[5,30)",1183,730+,1,1,19,595,1.0,0,0,13,361,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
17067,high_active,0,-124,1,114,"(100,150]",118,"[100,1k)",73,"[60,120)",908,730+,1,3,10,301,0.0,0,1,43,43,1,3,0,1.0,1.0,0.0,0.0,0.0,0.0
17113,full_active,0,-124,1,127,"(100,150]",200,"[100,1k)",69,"[60,120)",1544,730+,1,1,2,1153,5.0,0,1,8,181,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0
17157,high_active,0,-124,0,597,500+,2,"[1,10)",1,"[1,5)",458,366-730,0,6,10,464,2.0,0,0,31,275,5,0,0,0.0,1.0,0.0,0.0,0.0,0.0
17182,high_active,0,-124,1,413,"(250,500]",30,"[10,100)",12,"[5,30)",1261,730+,0,5,29,1302,1.0,0,0,24,137,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
17212,high_active,0,-124,1,1118,500+,5,"[1,10)",4,"[1,5)",261,181-365,0,1,10,232,1.0,0,0,31,42,6,0,0,1.0,0.0,1.0,0.0,0.0,0.0
17217,full_active,0,-124,1,90,"(50,100]",23,"[10,100)",4,"[1,5)",281,181-365,1,5,31,373,0.0,0,0,31,432,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
17225,high_active,0,-124,1,281,"(250,500]",16,"[10,100)",8,"[5,30)",1450,730+,1,4,10,111,,0,1,43,312,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
17367,full_active,0,-124,1,796,500+,801,"[100,1k)",537,250+,1715,730+,1,1,29,936,1.0,0,0,13,330,5,4,0,1.0,0.0,0.0,0.0,0.0,0.0
17381,full_active,0,-124,1,18,"(10,50]",3,"[1,10)",1,"[1,5)",101,91-180,0,2,10,177,2.0,0,1,9,88,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
17418,full_active,0,-124,0,88,"(50,100]",5,"[1,10)",5,"[5,30)",620,366-730,1,4,28,830,,0,0,31,37,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
17550,full_active,0,-124,1,1785,500+,129,"[100,1k)",94,"[60,120)",796,730+,1,5,2,1153,4.0,0,0,14,135,6,0,2,1.0,0.0,0.0,0.0,0.0,0.0
17557,2_14_day_new,0,-124,1,118,"(100,150]",11,"[10,100)",3,"[1,5)",1310,730+,1,5,28,210,,0,1,34,376,1,4,0,1.0,0.0,0.0,0.0,0.0,0.0
17779,full_active,0,-124,1,2781,500+,1892,"[1k,5k)",1776,250+,1257,730+,0,5,10,841,1.0,0,0,13,267,6,2,0,1.0,0.0,0.0,0.0,0.0,0.0
17849,full_active,0,-124,1,335,"(250,500]",501,"[100,1k)",310,250+,630,366-730,0,1,2,1153,4.0,0,1,0,102,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0
17872,high_active,0,-124,1,76,"(50,100]",303,"[100,1k)",30,"[30,60)",1563,730+,1,5,19,629,1.0,0,0,31,296,3,2,0,0.0,0.0,1.0,0.0,0.0,0.0
17899,full_active,0,-124,1,71,"(50,100]",36,"[10,100)",22,"[5,30)",1578,730+,1,2,31,382,3.0,0,1,2,399,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
18018,high_active,0,-124,0,16,"(10,50]",6,"[1,10)",6,"[5,30)",275,181-365,0,1,19,516,0.0,0,0,15,274,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0
18091,2_14_day_new,0,-124,1,246,"(150,250]",421,"[100,1k)",243,"[120,250)",1637,730+,1,2,16,839,2.0,0,0,31,193,3,3,0,1.0,1.0,0.0,0.0,0.0,0.0
18162,full_active,0,1,1,949,500+,1300,"[1k,5k)",585,250+,1730,730+,0,5,19,625,2.0,0,0,13,333,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
18294,middle_active,0,-124,1,278,"(250,500]",685,"[100,1k)",240,"[120,250)",1543,730+,1,2,2,1158,5.0,0,1,43,136,3,3,2,1.0,0.0,0.0,0.0,0.0,0.0
18339,full_active,0,-124,1,145,"(100,150]",518,"[100,1k)",29,"[5,30)",1693,730+,0,4,2,1165,6.0,0,0,24,433,6,3,2,1.0,0.0,0.0,0.0,0.0,0.0
18478,full_active,0,-124,0,21,"(10,50]",2,"[1,10)",1,"[1,5)",1966,730+,1,4,10,137,1.0,0,0,31,275,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
18508,full_active,0,-124,0,681,500+,4,"[1,10)",3,"[1,5)",569,366-730,0,5,10,101,0.0,0,0,30,119,1,4,0,1.0,0.0,0.0,0.0,0.0,0.0
18518,full_active,0,-124,1,25,"(10,50]",25,"[10,100)",21,"[5,30)",824,730+,0,1,29,920,1.0,0,0,13,392,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
18523,full_active,0,1,1,1373,500+,6,"[1,10)",5,"[5,30)",1631,730+,1,2,19,592,1.0,0,1,8,349,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
18560,full_active,0,-124,0,1,"(0,10]",0,0,0,0,103,91-180,1,5,19,580,1.0,0,0,13,330,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0
18683,high_active,0,-124,1,49,"(10,50]",15,"[10,100)",6,"[5,30)",1224,730+,0,6,10,183,2.0,0,0,13,117,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
18690,full_active,0,-124,1,42,"(10,50]",63,"[10,100)",33,"[30,60)",1786,730+,0,1,19,605,1.0,0,1,8,287,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0
18721,full_active,0,-124,1,5,"(0,10]",21,"[10,100)",2,"[1,5)",912,730+,0,2,29,1356,1.0,0,1,20,286,6,2,0,1.0,0.0,0.0,0.0,0.0,0.0
18775,full_active,0,-124,0,63,"(50,100]",0,0,0,0,406,366-730,1,2,31,377,2.0,0,1,8,200,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
18921,full_active,0,-124,0,115,"(100,150]",4,"[1,10)",0,0,480,366-730,1,2,2,1160,4.0,0,1,44,238,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
18935,full_active,0,-124,1,111,"(100,150]",16,"[10,100)",13,"[5,30)",348,181-365,1,4,19,653,3.0,0,0,31,42,6,0,0,,,,,,
18940,2_14_day_new,0,-124,0,98,"(50,100]",5,"[1,10)",1,"[1,5)",1613,730+,0,2,2,1166,9.0,0,1,32,33,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0
19131,full_active,0,-124,1,272,"(250,500]",378,"[100,1k)",258,250+,1128,730+,0,1,2,1160,4.0,0,0,13,117,6,4,2,1.0,0.0,0.0,0.0,0.0,0.0
19145,full_active,0,-124,1,47,"(10,50]",7,"[1,10)",2,"[1,5)",417,366-730,1,2,31,376,2.0,0,1,34,341,6,0,0,0.0,0.0,0.0,1.0,1.0,0.0
19172,full_active,0,-124,1,22,"(10,50]",5,"[1,10)",1,"[1,5)",703,366-730,0,4,31,435,1.0,0,0,31,271,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
19243,high_active,0,-124,1,57,"(50,100]",16,"[10,100)",0,0,143,91-180,1,1,29,950,1.0,0,0,26,408,6,3,0,,,,,,
19262,full_active,0,-124,0,517,500+,61,"[10,100)",45,"[30,60)",1190,730+,0,4,29,882,1.0,0,0,22,239,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
19309,high_active,0,-124,1,166,"(150,250]",13,"[10,100)",0,0,318,181-365,1,4,29,888,2.0,0,0,38,139,4,4,0,,,,,,
19320,middle_active,0,-124,1,157,"(150,250]",35,"[10,100)",14,"[5,30)",1125,730+,0,1,29,950,1.0,0,0,13,183,6,3,1,1.0,0.0,0.0,0.0,0.0,0.0
19345,full_active,0,-124,1,178,"(150,250]",70,"[10,100)",50,"[30,60)",1221,730+,0,5,10,854,1.0,0,1,17,198,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
19364,full_active,0,-124,1,177,"(150,250]",67,"[10,100)",55,"[30,60)",617,366-730,0,4,10,262,0.0,0,1,43,43,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
19482,middle_active,0,-124,1,1354,500+,2018,"[1k,5k)",1280,250+,821,730+,0,1,10,262,0.0,0,1,43,250,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0
19621,full_active,0,1,1,37,"(10,50]",10,"[10,100)",1,"[1,5)",413,366-730,1,2,2,1160,4.0,0,1,8,64,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0
19627,full_active,0,-124,0,91,"(50,100]",6,"[1,10)",6,"[5,30)",250,181-365,0,4,10,177,2.0,0,0,31,193,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
19682,full_active,0,-124,1,142,"(100,150]",51,"[10,100)",35,"[30,60)",1933,730+,0,5,10,662,1.0,0,0,26,408,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19692,middle_active,0,-124,1,32,"(10,50]",47,"[10,100)",4,"[1,5)",874,730+,0,1,2,1141,4.0,0,0,13,183,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0
19727,full_active,0,1,1,86,"(50,100]",2620,"[1k,5k)",82,"[60,120)",1067,730+,0,2,2,1157,4.0,0,0,42,112,1,3,2,1.0,0.0,0.0,0.0,0.0,0.0
19933,middle_active,0,-124,0,6,"(0,10]",0,0,0,0,343,181-365,1,4,19,618,3.0,0,1,8,181,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0
19950,full_active,0,-124,0,1,"(0,10]",0,0,0,0,293,181-365,1,4,2,1170,5.0,0,1,18,413,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
19967,full_active,0,-124,1,223,"(150,250]",182,"[100,1k)",134,"[120,250)",1560,730+,1,4,29,880,1.0,0,0,7,323,1,4,0,1.0,0.0,1.0,0.0,0.0,0.0
19968,full_active,0,-124,1,175,"(150,250]",2,"[1,10)",1,"[1,5)",1612,730+,1,4,31,369,1.0,0,1,9,88,5,2,0,1.0,0.0,1.0,0.0,0.0,0.0
20045,full_active,0,1,1,347,"(250,500]",717,"[100,1k)",221,"[120,250)",1942,730+,0,2,2,1171,5.0,0,0,14,62,1,3,2,1.0,0.0,0.0,0.0,0.0,0.0
20197,full_active,0,-124,1,31,"(10,50]",15,"[10,100)",10,"[5,30)",1179,730+,1,2,19,595,1.0,0,0,42,72,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
20409,full_active,0,-124,1,920,500+,44,"[10,100)",28,"[5,30)",1103,730+,0,3,19,641,1.0,0,1,44,289,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
20508,full_active,0,-124,0,103,"(100,150]",1,"[1,10)",1,"[1,5)",59,31-60,1,1,19,578,1.0,0,1,0,360,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
20547,full_active,0,-124,1,153,"(150,250]",104,"[100,1k)",45,"[30,60)",2542,730+,0,2,31,740,1.0,0,0,15,394,4,3,0,1.0,0.0,0.0,0.0,0.0,0.0
20551,full_active,0,-124,1,4990,500+,2693,"[1k,5k)",1987,250+,1422,730+,0,5,22,371,1.0,0,0,19,396,3,0,0,1.0,1.0,0.0,0.0,0.0,0.0
20585,full_active,0,-124,1,34,"(10,50]",8,"[1,10)",6,"[5,30)",768,730+,1,1,31,736,0.0,0,1,43,43,1,3,0,1.0,1.0,0.0,0.0,0.0,0.0
20631,middle_active,0,-124,1,1,"(0,10]",5,"[1,10)",0,0,435,366-730,0,2,2,1211,12.0,0,1,44,238,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
20654,middle_active,0,-124,0,89,"(50,100]",6,"[1,10)",3,"[1,5)",1274,730+,0,2,2,1164,5.0,0,1,10,389,6,0,2,1.0,0.0,0.0,0.0,0.0,0.0
20692,high_active,0,1,1,20,"(10,50]",8,"[1,10)",5,"[5,30)",699,366-730,1,3,29,1304,3.0,0,0,33,107,1,3,0,1.0,0.0,1.0,1.0,1.0,1.0
20750,full_active,0,-124,1,383,"(250,500]",2,"[1,10)",1,"[1,5)",525,366-730,0,1,10,285,1.0,0,0,15,93,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
20774,full_active,0,1,1,40,"(10,50]",476,"[100,1k)",21,"[5,30)",724,366-730,0,1,10,287,1.0,0,0,26,124,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
20872,full_active,0,1,1,232,"(150,250]",1105,"[1k,5k)",224,"[120,250)",1605,730+,1,4,10,1004,1.0,0,0,26,38,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
20937,full_active,0,-124,1,452,"(250,500]",90,"[10,100)",17,"[5,30)",1513,730+,0,3,29,941,2.0,0,1,21,103,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
21002,full_active,0,-124,1,3,"(0,10]",17,"[10,100)",3,"[1,5)",1187,730+,0,5,29,891,1.0,0,0,31,354,3,3,0,,,,,,
21030,high_active,0,-124,0,18,"(10,50]",3,"[1,10)",3,"[1,5)",317,181-365,1,6,31,735,0.0,0,0,19,111,6,0,0,1.0,0.0,1.0,0.0,0.0,0.0
21060,high_active,0,-124,1,629,500+,331,"[100,1k)",76,"[60,120)",1652,730+,1,1,29,1297,1.0,0,1,8,419,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
21099,high_active,0,-124,1,230,"(150,250]",374,"[100,1k)",228,"[120,250)",1359,730+,0,1,2,1181,1.0,0,1,9,88,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
21122,full_active,0,-124,1,55,"(50,100]",253,"[100,1k)",46,"[30,60)",1311,730+,1,1,10,854,1.0,0,1,10,254,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0
21164,full_active,0,-124,0,395,"(250,500]",1,"[1,10)",1,"[1,5)",803,730+,1,4,10,114,0.0,0,0,1,82,2,3,0,1.0,0.0,1.0,0.0,0.0,0.0
21205,high_active,0,-124,1,43,"(10,50]",18,"[10,100)",4,"[1,5)",1688,730+,0,4,2,1160,4.0,0,0,33,228,1,3,2,1.0,0.0,0.0,0.0,0.0,0.0
21256,middle_active,0,-124,1,455,"(250,500]",5,"[1,10)",4,"[1,5)",1390,730+,1,0,29,1340,1.0,0,1,0,160,3,0,0,,,,,,
21361,full_active,0,1,1,35,"(10,50]",167,"[100,1k)",34,"[30,60)",462,366-730,1,1,29,906,1.0,0,1,18,362,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
21578,2_14_day_new,0,-124,0,371,"(250,500]",8,"[1,10)",4,"[1,5)",834,730+,1,4,10,77,1.0,0,1,44,400,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
21626,middle_active,0,-124,1,4,"(0,10]",17,"[10,100)",4,"[1,5)",210,181-365,0,4,2,1153,4.0,0,1,8,259,6,3,2,1.0,0.0,0.0,0.0,0.0,0.0
21637,full_active,0,-124,1,1100,500+,1413,"[1k,5k)",1085,250+,1128,730+,0,1,19,628,1.0,0,0,42,223,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
21684,full_active,0,-124,1,40,"(10,50]",7,"[1,10)",3,"[1,5)",2313,730+,1,4,31,436,0.0,0,1,0,417,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
21784,full_active,0,-124,1,84,"(50,100]",161,"[100,1k)",82,"[60,120)",1214,730+,1,1,2,1159,3.0,0,1,10,389,6,2,2,1.0,0.0,0.0,0.0,0.0,0.0
21898,full_active,0,-124,1,379,"(250,500]",53,"[10,100)",43,"[30,60)",1406,730+,0,2,19,641,1.0,0,0,13,67,6,4,0,1.0,0.0,0.0,0.0,0.0,0.0
22014,high_active,0,1,1,493,"(250,500]",39,"[10,100)",19,"[5,30)",1585,730+,1,4,29,951,3.0,0,1,20,191,5,3,0,1.0,0.0,1.0,0.0,0.0,0.0
22020,full_active,0,1,1,222,"(150,250]",36,"[10,100)",16,"[5,30)",1440,730+,0,3,10,464,2.0,0,0,30,368,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
22023,high_active,0,-124,0,1065,500+,4,"[1,10)",4,"[1,5)",245,181-365,0,5,29,1355,0.0,0,1,9,310,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
22025,high_active,0,1,1,86,"(50,100]",132,"[100,1k)",13,"[5,30)",996,730+,0,2,2,1159,3.0,0,1,18,413,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
22030,high_active,0,-124,1,564,500+,105,"[100,1k)",86,"[60,120)",487,366-730,0,4,10,443,0.0,0,0,22,412,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0
22197,full_active,0,1,1,451,"(250,500]",863,"[100,1k)",309,250+,2247,730+,0,2,2,1160,4.0,0,0,30,368,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
22217,middle_active,0,-124,1,9,"(0,10]",5,"[1,10)",2,"[1,5)",305,181-365,0,1,29,1348,0.0,0,0,26,124,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
22294,full_active,0,-124,1,183,"(150,250]",131,"[100,1k)",64,"[60,120)",1095,730+,1,5,31,377,2.0,0,0,38,139,4,2,0,0.0,0.0,1.0,0.0,0.0,0.0
22313,full_active,0,1,1,1561,500+,116545,"[10w,100w)",364,250+,1742,730+,0,3,19,579,1.0,0,0,31,42,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
22409,high_active,0,-124,1,746,500+,289,"[100,1k)",285,250+,556,366-730,1,0,29,1392,1.0,0,1,43,136,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
22504,high_active,0,1,1,59,"(50,100]",30,"[10,100)",13,"[5,30)",2648,730+,1,4,2,1202,4.0,0,0,24,359,1,2,2,1.0,0.0,0.0,0.0,0.0,0.0
22506,full_active,0,-124,1,209,"(150,250]",2717,"[1k,5k)",194,"[120,250)",242,181-365,0,5,29,936,1.0,0,0,31,354,3,3,0,1.0,0.0,1.0,0.0,0.0,0.0
22521,full_active,0,-124,0,10,"(0,10]",3,"[1,10)",1,"[1,5)",264,181-365,1,4,19,634,2.0,0,0,30,185,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
22592,full_active,0,-124,1,299,"(250,500]",2266,"[1k,5k)",286,250+,407,366-730,0,1,2,1151,3.0,0,1,2,399,4,3,2,1.0,0.0,0.0,0.0,0.0,0.0
22633,full_active,0,1,1,466,"(250,500]",43,"[10,100)",38,"[30,60)",1175,730+,1,4,19,628,1.0,0,0,33,107,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
22751,full_active,0,-124,1,646,500+,28,"[10,100)",7,"[5,30)",1186,730+,1,5,10,50,1.0,0,0,24,410,3,3,0,0.0,1.0,1.0,0.0,0.0,1.0
22836,full_active,0,-124,1,3,"(0,10]",8,"[1,10)",1,"[1,5)",296,181-365,1,3,29,973,1.0,0,1,43,230,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
22967,full_active,0,-124,1,3,"(0,10]",7,"[1,10)",2,"[1,5)",758,730+,0,1,28,1270,1.0,0,1,10,254,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23024,full_active,0,-124,1,217,"(150,250]",14,"[10,100)",4,"[1,5)",806,730+,1,2,29,920,1.0,0,1,8,64,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
23099,full_active,0,-124,1,72,"(50,100]",331,"[100,1k)",58,"[30,60)",1073,730+,0,1,29,931,1.0,0,1,43,226,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
23108,middle_active,0,-124,1,230,"(150,250]",6,"[1,10)",3,"[1,5)",194,181-365,0,2,10,327,0.0,0,0,30,406,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0
23232,2_14_day_new,0,-124,1,79,"(50,100]",78,"[10,100)",77,"[60,120)",1311,730+,0,2,13,352,1.0,0,0,15,394,4,2,0,0.0,0.0,1.0,0.0,1.0,0.0
23247,2_14_day_new,0,-124,1,383,"(250,500]",89,"[10,100)",41,"[30,60)",1025,730+,1,2,10,851,3.0,0,0,22,412,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23257,full_active,0,-124,1,31,"(10,50]",29,"[10,100)",23,"[5,30)",778,730+,0,1,10,243,0.0,0,1,18,362,6,2,0,1.0,0.0,1.0,0.0,0.0,0.0
23274,full_active,0,1,1,271,"(250,500]",449,"[100,1k)",15,"[5,30)",2306,730+,1,3,10,127,2.0,0,0,30,368,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
23377,middle_active,0,1,1,1666,500+,2291,"[1k,5k)",1458,250+,1288,730+,0,1,2,1180,2.0,0,1,43,211,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0
23419,full_active,0,-124,0,4534,500+,4,"[1,10)",1,"[1,5)",1486,730+,1,2,2,1160,4.0,0,1,20,348,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0
23438,full_active,0,-124,0,291,"(250,500]",18,"[10,100)",0,0,1190,730+,1,6,29,973,1.0,0,1,20,191,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
23467,full_active,0,1,1,173,"(150,250]",209,"[100,1k)",130,"[120,250)",1057,730+,1,4,48,691,1.0,0,1,43,43,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
